"","flight_date","flight_status","departure.airport","departure.timezone","departure.iata","departure.icao","departure.terminal","departure.gate","departure.delay","departure.scheduled","departure.estimated","departure.actual","departure.estimated_runway","departure.actual_runway","arrival.airport","arrival.timezone","arrival.iata","arrival.icao","arrival.terminal","arrival.gate","arrival.baggage","arrival.delay","arrival.scheduled","arrival.estimated","arrival.actual","arrival.estimated_runway","arrival.actual_runway","airline.name","airline.iata","airline.icao","flight.number","flight.iata","flight.icao","flight.codeshared","aircraft","live","flight.codeshared.airline_name","flight.codeshared.airline_iata","flight.codeshared.airline_icao","flight.codeshared.flight_number","flight.codeshared.flight_iata","flight.codeshared.flight_icao","aircraft.registration","aircraft.iata","aircraft.icao","aircraft.icao24"
"45","2019-12-01","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,NA,"2019-12-01T19:55:00+00:00","2019-12-01T19:55:00+00:00",NA,"2019-12-01T20:13:00+00:00","2019-12-01T20:13:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,NA,"2019-12-01T21:00:00+00:00","2019-12-01T21:00:00+00:00",NA,"2019-12-01T21:09:00+00:00","2019-12-01T21:09:00+00:00","Lion Air","JT","LNI","523","JT523","LNI523",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLHT","B739","B739","8A0286"
"46","2019-12-01","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1","A5",NA,"2019-12-01T19:55:00+00:00","2019-12-01T19:55:00+00:00",NA,"2019-12-01T20:06:00+00:00","2019-12-01T20:06:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,NA,"2019-12-01T22:40:00+00:00","2019-12-01T22:40:00+00:00",NA,"2019-12-01T22:27:00+00:00","2019-12-01T22:27:00+00:00","Lion Air","JT","LNI","328","JT328","LNI328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLHQ","B739","B739","8A026A"
"47","2019-12-02","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3","U16",8,"2019-12-02T05:40:00+00:00","2019-12-02T05:40:00+00:00","2019-12-02T05:48:00+00:00","2019-12-02T06:10:00+00:00","2019-12-02T06:10:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,16,"2019-12-02T08:35:00+00:00","2019-12-02T08:35:00+00:00","2019-12-02T08:51:00+00:00","2019-12-02T08:45:00+00:00","2019-12-02T08:45:00+00:00","Garuda Indonesia","GA","GIA","530","GA530","GIA530",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGNT","B738","B738","8A0533"
"48","2019-12-02","landed","Kotabaru","Asia/Makassar","KBU","WAOK",NA,NA,NA,"2019-12-02T07:45:00+00:00","2019-12-02T07:45:00+00:00",NA,NA,NA,"Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,NA,"2019-12-02T08:25:00+00:00","2019-12-02T08:25:00+00:00",NA,"2019-12-02T08:38:00+00:00","2019-12-02T08:38:00+00:00","Wings Air (Indonesia)","IW","WON","1393","IW1393","WON1393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-12-02","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1","A2",NA,"2019-12-02T07:30:00+00:00","2019-12-02T07:30:00+00:00",NA,"2019-12-02T07:40:00+00:00","2019-12-02T07:40:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,NA,"2019-12-02T10:15:00+00:00","2019-12-02T10:15:00+00:00",NA,"2019-12-02T10:01:00+00:00","2019-12-02T10:01:00+00:00","Lion Air","JT","LNI","528","JT528","LNI528",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLHQ","B739","B739","8A026A"
"50","2019-12-02","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2","E6",NA,"2019-12-02T10:10:00+00:00","2019-12-02T10:10:00+00:00",NA,"2019-12-02T10:34:00+00:00","2019-12-02T10:34:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,NA,"2019-12-02T12:45:00+00:00","2019-12-02T12:45:00+00:00",NA,"2019-12-02T13:06:00+00:00","2019-12-02T13:06:00+00:00","Batik Air","ID","BTK","6212","ID6212","BTK6212",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLUR","A320","A320","8A0636"
"51","2019-12-02","landed","Adisutjipto","Asia/Jakarta","JOG","WARJ",NA,NA,NA,"2019-12-02T11:20:00+00:00","2019-12-02T11:20:00+00:00",NA,"2019-12-02T11:47:00+00:00","2019-12-02T11:47:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,NA,"2019-12-02T13:35:00+00:00","2019-12-02T13:35:00+00:00",NA,"2019-12-02T13:48:00+00:00","2019-12-02T13:48:00+00:00","Lion Air","JT","LNI","522","JT522","LNI522",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLHT","B739","B739","8A0286"
"52","2019-12-02","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3","U19",4,"2019-12-02T11:35:00+00:00","2019-12-02T11:35:00+00:00","2019-12-02T11:39:00+00:00","2019-12-02T11:59:00+00:00","2019-12-02T11:59:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,6,"2019-12-02T14:30:00+00:00","2019-12-02T14:30:00+00:00","2019-12-02T14:26:00+00:00","2019-12-02T14:19:00+00:00","2019-12-02T14:19:00+00:00","Garuda Indonesia","GA","GIA","532","GA532","GIA532",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGNT","B738","B738","8A0533"
"53","2019-12-02","landed","Juanda","Asia/Jakarta","SUB","WARR",NA,NA,NA,"2019-12-02T12:40:00+00:00","2019-12-02T12:40:00+00:00",NA,"2019-12-02T12:59:00+00:00","2019-12-02T12:59:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,NA,"2019-12-02T14:50:00+00:00","2019-12-02T14:50:00+00:00",NA,"2019-12-02T14:47:00+00:00","2019-12-02T14:47:00+00:00","Lion Air","JT","LNI","222","JT222","LNI222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLJM","B739","B739","8A0370"
"54","2019-12-02","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1","A6",NA,"2019-12-02T13:20:00+00:00","2019-12-02T13:20:00+00:00",NA,"2019-12-02T13:26:00+00:00","2019-12-02T13:26:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,NA,"2019-12-02T16:05:00+00:00","2019-12-02T16:05:00+00:00",NA,"2019-12-02T15:46:00+00:00","2019-12-02T15:46:00+00:00","Lion Air","JT","LNI","524","JT524","LNI524",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLJV","B738","B738","8A02F1"
"55","2019-12-02","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3","U11",NA,"2019-12-02T14:35:00+00:00","2019-12-02T14:35:00+00:00","2019-12-02T14:33:00+00:00","2019-12-02T14:48:00+00:00","2019-12-02T14:48:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,NA,"2019-12-02T17:35:00+00:00","2019-12-02T17:35:00+00:00","2019-12-02T17:17:00+00:00","2019-12-02T17:10:00+00:00","2019-12-02T17:10:00+00:00","Garuda Indonesia","GA","GIA","528","GA528","GIA528",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGME","B738","B738","8A01DF"
"56","2019-12-07","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2","E6",27,"2019-12-07T10:10:00+00:00","2019-12-07T10:10:00+00:00","2019-12-07T10:37:00+00:00","2019-12-07T10:37:00+00:00","2019-12-07T10:37:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,24,"2019-12-07T12:45:00+00:00","2019-12-07T12:45:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","Batik Air","ID","BTK","6212","ID6212","BTK6212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-12-07","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1","A2",16,"2019-12-07T10:30:00+00:00","2019-12-07T10:30:00+00:00","2019-12-07T10:46:00+00:00","2019-12-07T10:46:00+00:00","2019-12-07T10:46:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,3,"2019-12-07T13:15:00+00:00","2019-12-07T13:15:00+00:00","2019-12-07T13:18:00+00:00","2019-12-07T13:18:00+00:00","2019-12-07T13:18:00+00:00","Lion Air","JT","LNI","324","JT324","LNI324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-12-07","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3","U21",14,"2019-12-07T11:35:00+00:00","2019-12-07T11:35:00+00:00","2019-12-07T11:49:00+00:00","2019-12-07T11:49:00+00:00","2019-12-07T11:49:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,NA,"2019-12-07T14:30:00+00:00","2019-12-07T14:30:00+00:00","2019-12-07T14:11:00+00:00","2019-12-07T14:11:00+00:00","2019-12-07T14:11:00+00:00","Garuda Indonesia","GA","GIA","532","GA532","GIA532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-07","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1","A6",2,"2019-12-07T13:20:00+00:00","2019-12-07T13:20:00+00:00","2019-12-07T13:21:00+00:00","2019-12-07T13:21:00+00:00","2019-12-07T13:21:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,NA,"2019-12-07T16:05:00+00:00","2019-12-07T16:05:00+00:00","2019-12-07T15:45:00+00:00","2019-12-07T15:45:00+00:00","2019-12-07T15:45:00+00:00","Lion Air","JT","LNI","524","JT524","LNI524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-07","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3","U28",45,"2019-12-07T14:35:00+00:00","2019-12-07T14:35:00+00:00","2019-12-07T15:19:00+00:00","2019-12-07T15:19:00+00:00","2019-12-07T15:19:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,6,"2019-12-07T17:35:00+00:00","2019-12-07T17:35:00+00:00","2019-12-07T17:41:00+00:00","2019-12-07T17:41:00+00:00","2019-12-07T17:41:00+00:00","Garuda Indonesia","GA","GIA","528","GA528","GIA528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-12-07","landed","Juanda","Asia/Jakarta","SUB","WARR","1","9",7,"2019-12-07T10:35:00+00:00","2019-12-07T10:35:00+00:00","2019-12-07T10:41:00+00:00","2019-12-07T10:41:00+00:00","2019-12-07T10:41:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,NA,"2019-12-07T12:45:00+00:00","2019-12-07T12:45:00+00:00","2019-12-07T12:30:00+00:00","2019-12-07T12:30:00+00:00","2019-12-07T12:30:00+00:00","Citilink","QG","CTV","486","QG486","CTV486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-07","landed","Juanda","Asia/Jakarta","SUB","WARR","1","3",22,"2019-12-07T10:40:00+00:00","2019-12-07T10:40:00+00:00","2019-12-07T11:02:00+00:00","2019-12-07T11:02:00+00:00","2019-12-07T11:02:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,5,"2019-12-07T12:50:00+00:00","2019-12-07T12:50:00+00:00","2019-12-07T12:55:00+00:00","2019-12-07T12:55:00+00:00","2019-12-07T12:55:00+00:00","Lion Air","JT","LNI","312","JT312","LNI312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-07","landed","Juanda","Asia/Jakarta","SUB","WARR","1","34",45,"2019-12-07T14:10:00+00:00","2019-12-07T14:10:00+00:00","2019-12-07T14:54:00+00:00","2019-12-07T14:54:00+00:00","2019-12-07T14:54:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,28,"2019-12-07T16:20:00+00:00","2019-12-07T16:20:00+00:00","2019-12-07T16:47:00+00:00","2019-12-07T16:47:00+00:00","2019-12-07T16:47:00+00:00","Lion Air","JT","LNI","316","JT316","LNI316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-12-07","landed","Juanda","Asia/Jakarta","SUB","WARR","1","27",26,"2019-12-07T15:15:00+00:00","2019-12-07T15:15:00+00:00","2019-12-07T15:40:00+00:00","2019-12-07T15:40:00+00:00","2019-12-07T15:40:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,5,"2019-12-07T17:25:00+00:00","2019-12-07T17:25:00+00:00","2019-12-07T17:30:00+00:00","2019-12-07T17:30:00+00:00","2019-12-07T17:30:00+00:00","Lion Air","JT","LNI","220","JT220","LNI220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-12-07","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2","D3",13,"2019-12-07T07:20:00+00:00","2019-12-07T07:20:00+00:00","2019-12-07T07:32:00+00:00","2019-12-07T07:32:00+00:00","2019-12-07T07:32:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,3,"2019-12-07T10:00:00+00:00","2019-12-07T10:00:00+00:00","2019-12-07T10:03:00+00:00","2019-12-07T10:03:00+00:00","2019-12-07T10:03:00+00:00","Citilink","QG","CTV","480","QG480","CTV480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-12-07","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1","A2",16,"2019-12-07T07:30:00+00:00","2019-12-07T07:30:00+00:00","2019-12-07T07:45:00+00:00","2019-12-07T07:45:00+00:00","2019-12-07T07:45:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,NA,"2019-12-07T10:15:00+00:00","2019-12-07T10:15:00+00:00","2019-12-07T10:13:00+00:00","2019-12-07T10:13:00+00:00","2019-12-07T10:13:00+00:00","Lion Air","JT","LNI","528","JT528","LNI528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-12-07","landed","Achmad Yani","Asia/Jakarta","SRG","WAHS",NA,"1B",29,"2019-12-07T08:15:00+00:00","2019-12-07T08:15:00+00:00","2019-12-07T08:43:00+00:00","2019-12-07T08:43:00+00:00","2019-12-07T08:43:00+00:00","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO","2",NA,NA,3,"2019-12-07T10:40:00+00:00","2019-12-07T10:40:00+00:00","2019-12-07T10:43:00+00:00","2019-12-07T10:43:00+00:00","2019-12-07T10:43:00+00:00","Citilink","QG","CTV","794","QG794","CTV794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","2","Q17",NA,"2019-12-01T06:45:00+00:00","2019-12-01T06:45:00+00:00","2019-12-01T06:40:00+00:00","2019-12-01T06:54:00+00:00","2019-12-01T06:54:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T08:05:00+00:00","2019-12-01T08:05:00+00:00","2019-12-01T07:50:00+00:00","2019-12-01T07:41:00+00:00","2019-12-01T07:41:00+00:00","AirAsia","AK","AXM","416","AK416","AXM416",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9MAFE","A320","A320","75010A"
"69","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR",NA,NA,NA,"2019-12-01T06:00:00+00:00","2019-12-01T06:00:00+00:00",NA,"2019-12-01T05:50:00+00:00","2019-12-01T05:50:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T07:45:00+00:00","2019-12-01T07:45:00+00:00",NA,"2019-12-01T07:22:00+00:00","2019-12-01T07:22:00+00:00","Wings Air (Indonesia)","IW","WON","1977","IW1977","WON1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR",NA,NA,NA,"2019-12-01T08:10:00+00:00","2019-12-01T08:10:00+00:00",NA,"2019-12-01T08:14:00+00:00","2019-12-01T08:14:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T09:55:00+00:00","2019-12-01T09:55:00+00:00",NA,"2019-12-01T09:42:00+00:00","2019-12-01T09:42:00+00:00","Wings Air (Indonesia)","IW","WON","1971","IW1971","WON1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR",NA,NA,NA,"2019-12-01T10:20:00+00:00","2019-12-01T10:20:00+00:00",NA,"2019-12-01T10:16:00+00:00","2019-12-01T10:16:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T12:05:00+00:00","2019-12-01T12:05:00+00:00",NA,"2019-12-01T11:44:00+00:00","2019-12-01T11:44:00+00:00","Wings Air (Indonesia)","IW","WON","1979","IW1979","WON1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-12-01","landed","Achmad Yani","Asia/Jakarta","SRG","WARS",NA,NA,NA,"2019-12-01T07:40:00+00:00","2019-12-01T07:40:00+00:00",NA,"2019-12-01T07:26:00+00:00","2019-12-01T07:26:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T08:50:00+00:00","2019-12-01T08:50:00+00:00",NA,"2019-12-01T08:42:00+00:00","2019-12-01T08:42:00+00:00","Wings Air (Indonesia)","IW","WON","1877","IW1877","WON1877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-12-01","landed","Adi Sumarmo","Asia/Jakarta","SOC","WARQ",NA,NA,NA,"2019-12-01T07:25:00+00:00","2019-12-01T07:25:00+00:00",NA,"2019-12-01T07:19:00+00:00","2019-12-01T07:19:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T08:35:00+00:00","2019-12-01T08:35:00+00:00",NA,"2019-12-01T08:33:00+00:00","2019-12-01T08:33:00+00:00","Wings Air (Indonesia)","IW","WON","1905","IW1905","WON1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKWHF","AT76","AT76","8A0526"
"74","2019-12-01","landed","Branti","Asia/Jakarta","TKG","WICT",NA,NA,NA,"2019-12-01T06:25:00+00:00","2019-12-01T06:25:00+00:00",NA,"2019-12-01T06:15:00+00:00","2019-12-01T06:15:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T07:25:00+00:00","2019-12-01T07:25:00+00:00",NA,"2019-12-01T07:15:00+00:00","2019-12-01T07:15:00+00:00","Wings Air (Indonesia)","IW","WON","1289","IW1289","WON1289",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKWHP","AT76","AT76","8A0582"
"75","2019-12-01","landed","Branti","Asia/Jakarta","TKG","WICT",NA,NA,NA,"2019-12-01T09:10:00+00:00","2019-12-01T09:10:00+00:00",NA,"2019-12-01T09:00:00+00:00","2019-12-01T09:00:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T10:10:00+00:00","2019-12-01T10:10:00+00:00",NA,"2019-12-01T10:03:00+00:00","2019-12-01T10:03:00+00:00","Wings Air (Indonesia)","IW","WON","1211","IW1211","WON1211",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKWHP","AT76","AT76","8A0582"
"76","2019-12-01","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","4","G7",1,"2019-12-01T10:35:00+00:00","2019-12-01T10:35:00+00:00","2019-12-01T10:36:00+00:00","2019-12-01T10:51:00+00:00","2019-12-01T10:51:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,2,"2019-12-01T11:30:00+00:00","2019-12-01T11:30:00+00:00","2019-12-01T11:20:00+00:00","2019-12-01T11:16:00+00:00","2019-12-01T11:16:00+00:00","Indonesia AirAsia","QZ","AWQ","366","QZ366","AWQ366",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PK-AXU","A320","A320","8A02CB"
"77","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","2","P3",23,"2019-12-01T11:55:00+00:00","2019-12-01T11:55:00+00:00","2019-12-01T12:18:00+00:00","2019-12-01T12:30:00+00:00","2019-12-01T12:30:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,14,"2019-12-01T13:10:00+00:00","2019-12-01T13:10:00+00:00","2019-12-01T13:24:00+00:00","2019-12-01T13:20:00+00:00","2019-12-01T13:20:00+00:00","AirAsia","AK","AXM","418","AK418","AXM418",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9MAHX","A320","A320","7501F1"
"78","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR",NA,NA,NA,"2019-12-01T12:30:00+00:00","2019-12-01T12:30:00+00:00",NA,"2019-12-01T12:43:00+00:00","2019-12-01T12:43:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T14:15:00+00:00","2019-12-01T14:15:00+00:00",NA,"2019-12-01T14:22:00+00:00","2019-12-01T14:22:00+00:00","Wings Air (Indonesia)","IW","WON","1973","IW1973","WON1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-12-01","landed","Adisutjipto","Asia/Jakarta","JOG","WARJ",NA,NA,NA,"2019-12-01T12:20:00+00:00","2019-12-01T12:20:00+00:00",NA,"2019-12-01T12:24:00+00:00","2019-12-01T12:24:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T13:30:00+00:00","2019-12-01T13:30:00+00:00",NA,"2019-12-01T13:25:00+00:00","2019-12-01T13:25:00+00:00","Wings Air (Indonesia)","IW","WON","1811","IW1811","WON1811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-12-01","landed","Halim Perdana Kusuma","Asia/Jakarta","HLP","WIHH",NA,"08",NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00",NA,"2019-12-01T14:53:00+00:00","2019-12-01T14:53:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T14:30:00+00:00","2019-12-01T14:30:00+00:00",NA,"2019-12-01T15:24:00+00:00","2019-12-01T15:24:00+00:00","Wings Air (Indonesia)","IW","WON","1720","IW1720","WON1720",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKWHP","AT76","AT76","8A0582"
"81","2019-12-01","landed","Padangkemiling","Asia/Jakarta","BKS","WIPL",NA,NA,NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00",NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T16:00:00+00:00","2019-12-01T16:00:00+00:00",NA,"2019-12-01T15:51:00+00:00","2019-12-01T15:51:00+00:00","Wings Air (Indonesia)","IW","WON","1763","IW1763","WON1763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR",NA,NA,NA,"2019-12-01T14:40:00+00:00","2019-12-01T14:40:00+00:00",NA,"2019-12-01T15:13:00+00:00","2019-12-01T15:13:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T16:25:00+00:00","2019-12-01T16:25:00+00:00",NA,"2019-12-01T16:57:00+00:00","2019-12-01T16:57:00+00:00","Wings Air (Indonesia)","IW","WON","1981","IW1981","WON1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKWFZ","AT75","AT75",NA
"83","2019-12-01","landed","Pangkalpinang","Asia/Jakarta","PGK","WIPK",NA,NA,NA,"2019-12-01T14:30:00+00:00","2019-12-01T14:30:00+00:00",NA,"2019-12-01T16:28:00+00:00","2019-12-01T16:28:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T16:20:00+00:00","2019-12-01T16:20:00+00:00",NA,"2019-12-01T17:53:00+00:00","2019-12-01T17:53:00+00:00","Wings Air (Indonesia)","IW","WON","1777","IW1777","WON1777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKWHU","AT76","AT76",NA
"84","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","2","Q7",35,"2019-12-01T17:55:00+00:00","2019-12-01T17:55:00+00:00","2019-12-01T18:30:00+00:00","2019-12-01T18:43:00+00:00","2019-12-01T18:43:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,52,"2019-12-01T19:20:00+00:00","2019-12-01T19:20:00+00:00","2019-12-01T20:12:00+00:00","2019-12-01T20:07:00+00:00","2019-12-01T20:07:00+00:00","Indonesia AirAsia","QZ","AWQ","172","QZ172","AWQ172",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKAZI","A320","A320","8A0441"
"85","2019-12-01","landed","Halim Perdana Kusuma","Asia/Jakarta","HLP","WIHH",NA,"08",NA,"2019-12-01T17:45:00+00:00","2019-12-01T17:45:00+00:00",NA,"2019-12-01T17:48:00+00:00","2019-12-01T17:48:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T18:15:00+00:00","2019-12-01T18:15:00+00:00",NA,"2019-12-01T18:16:00+00:00","2019-12-01T18:16:00+00:00","Wings Air (Indonesia)","IW","WON","1722","IW1722","WON1722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKWHU","AT76","AT76",NA
"86","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR",NA,NA,NA,"2019-12-01T17:40:00+00:00","2019-12-01T17:40:00+00:00",NA,"2019-12-01T17:59:00+00:00","2019-12-01T17:59:00+00:00","Husein Sastranegara","Asia/Jakarta","BDO","WICC",NA,NA,NA,NA,"2019-12-01T19:25:00+00:00","2019-12-01T19:25:00+00:00",NA,"2019-12-01T19:57:00+00:00","2019-12-01T19:57:00+00:00","Wings Air (Indonesia)","IW","WON","1975","IW1975","WON1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
